estado_importacao,chave_importacao,duplicado_provavel,ordem_cronologica,matricula,vin_chassi,processo_oficina,folha_obra,data_documento,hora_documento,data_hora_documento,origem_maquina,tipo_registo,resumo,link_documento_original,origem_ficheiro,lote_importacao,observacoes_importacao,criado_por,criado_em,km_leitura,modulo_calculador,referencia_software,edicao_calibracao,edicao_software,data_telecarregamento,numero_telecarregamentos,fornecedor_ecu,referencia_material,km_ultima_reposicao_manutencao,km_ate_proxima_manutencao,dias_ate_proxima_manutencao,dias_desde_ultima_reposicao_manutencao,numero_manutencoes_efetuadas,limite_temporal_ultrapassado,limite_quilometrico_ultrapassado,limiar_manutencao_km,duracao_manutencao_meses,inicio_primeira_manutencao_km,duracao_antes_primeira_manutencao_meses,gestao_manutencao,taxa_diluicao_oleo_pct,taxa_carbono_oleo_pct,protecao_anti_diluicao,intervalo_calculado_calculador_km,existem_defeitos,numero_total_codigos_eventos,codigos_principais,defeito_critico,estado_principal,caracterizacao_resumo_defeito,km_associado_defeito,acao_recomendada
validado,c12e2995f6585529_2026-03-30_VR3EDYHT1RJ643860_inicializacoes_6.pdf,sim,90,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,,2026-03-30,Autel,outro,inicializacoes,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_outro_inicializacoes.pdf,2026-03-30_VR3EDYHT1RJ643860_inicializacoes_6.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,09c1384e45afd0b2_2026-03-30_VR3EDYHT1RJ643860_limitacao-e-regulacao-de-velocidade_2.pdf,sim,92,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,,2026-03-30,Autel,outro,limitacao e regulacao de velocidade,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_outro_limitacao-e-regulacao-de-velocidade.pdf,2026-03-30_VR3EDYHT1RJ643860_limitacao-e-regulacao-de-velocidade_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,a86394e991b7385c_2026-03-30_VR3EDYHT1RJ643860_passagem-involuntaria-de-linha_2.pdf,sim,94,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,,2026-03-30,Autel,outro,passagem involuntaria de linha,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_outro_passagem-involuntaria-de-linha.pdf,2026-03-30_VR3EDYHT1RJ643860_passagem-involuntaria-de-linha_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,29df9fb45e34bef3_2026-03-30_VR3EDYHT1RJ643860_pre-tensores_2.pdf,sim,96,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,,2026-03-30,Autel,outro,pre tensores,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_outro_pre-tensores.pdf,2026-03-30_VR3EDYHT1RJ643860_pre-tensores_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,e41402f655f3ed99_2026-03-30_VR3EDYHT1RJ643860_seguranca_2.pdf,sim,98,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,,2026-03-30,Autel,outro,seguranca,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_outro_seguranca.pdf,2026-03-30_VR3EDYHT1RJ643860_seguranca_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,81bdbc1137fa3f9f_2026-03-30_VR3EDYHT1RJ643860_seguranca-condutor-e-passageiros_2.pdf,sim,100,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,,2026-03-30,Autel,outro,seguranca condutor e passageiros,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_outro_seguranca-condutor-e-passageiros.pdf,2026-03-30_VR3EDYHT1RJ643860_seguranca-condutor-e-passageiros_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,aa17cc1e20a5de9b_2026-03-30_VR3EDYHT1RJ643860_sinalizacao_2.pdf,sim,102,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,,2026-03-30,Autel,outro,sinalizacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_outro_sinalizacao.pdf,2026-03-30_VR3EDYHT1RJ643860_sinalizacao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,224cd048cdc55797_2026-03-30_VR3EDYHT1RJ643860_sinalizacao-de-estrada_2.pdf,sim,104,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,,2026-03-30,Autel,outro,sinalizacao de estrada,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_outro_sinalizacao-de-estrada.pdf,2026-03-30_VR3EDYHT1RJ643860_sinalizacao-de-estrada_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,74ce83a0ec0ff7cc_2026-03-30_VR3EDYHT1RJ643860_sondas-e-dos-motores-ventilacao_2.pdf,sim,106,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,,2026-03-30,Autel,outro,sondas e dos motores ventilacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_outro_sondas-e-dos-motores-ventilacao.pdf,2026-03-30_VR3EDYHT1RJ643860_sondas-e-dos-motores-ventilacao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,ae83699fbb4ecb70_2026-03-30_VR3EDYHT1RJ643860_calculador_2.pdf,sim,108,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,11:52:42,2026-03-30 11:52:42,PSA-DIAG/Stellantis,lubrificacao_motor,calculador,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_lubrificacao_motor_calculador.pdf,2026-03-30_VR3EDYHT1RJ643860_calculador_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,58cede049f46b687_2026-03-30_VR3EDYHT1RJ643860_identificacao_2.pdf,sim,110,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,11:53:38,2026-03-30 11:53:38,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_identificacao_telecarregamento_identificacao.pdf,2026-03-30_VR3EDYHT1RJ643860_identificacao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,255.255,144.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,d4f8a27ded76f935_2026-03-30_VR3EDYHT1RJ643860_de-defeitos_4.pdf,sim,112,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,11:54:13,2026-03-30 11:54:13,PSA-DIAG/Stellantis,leitura_defeitos,de defeitos | codigos: P203F; P166F 06; U1218; P06B8,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_leitura_defeitos_de-defeitos.pdf,2026-03-30_VR3EDYHT1RJ643860_de-defeitos_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,P203F; P166F 06; U1218; P06B8,Sim,Permanente,do defeitoNível demasiado fraco no reservatrio,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,e03998b491cf49af_2026-03-30_VR3EDYHT1RJ643860_de-defeitos_3.pdf,sim,114,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,11:55:00,2026-03-30 11:55:00,PSA-DIAG/Stellantis,identificacao_telecarregamento,de defeitos | codigos: U1F39 87; U1F00; B120D; U1F3E; B1818; B120A; U1F3B 87; B1418 00; B2ED3; U053B; B1805; B12C8,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_identificacao_telecarregamento_de-defeitos.pdf,2026-03-30_VR3EDYHT1RJ643860_de-defeitos_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,U1F39 87; U1F00; B120D; U1F3E; B1818; B120A; U1F3B 87; B1418 00; B2ED3; U053B; B1805; B12C8,Sim,Permanente,Informação errada,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,eb535d6ef5cdc00e_2026-03-30_VR3EDYHT1RJ643860_parametros-de-manutencao-recuperados-do-veiculo_2.pdf,sim,116,BI-69-MF,VR3EDYHT1RJ643860,,,2026-03-30,12:00:04,2026-03-30 12:00:04,PSA-DIAG/Stellantis,parametrizacao_manutencao,parametros de manutencao recuperados do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-30_BI-69-MF_VR3EDYHT1RJ643860_parametrizacao_manutencao_parametros-de-manutencao-recuperados-do-veiculo.pdf,2026-03-30_VR3EDYHT1RJ643860_parametros-de-manutencao-recuperados-do-veiculo_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,,,,,,,,
validado,4a518afcf538b691_2026-04-27_VR3EDYHT1RJ747006_familia-n-calculador_4.pdf,sim,2,BM-44-OP,VR3EDYHT1RJ747006,,,2026-04-27,10:28:16,2026-04-27 10:28:16,PSA-DIAG/Stellantis,identificacao_telecarregamento,familia n calculador | codigos: U1218; P119F; U1F1A 08; P2A00,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-27_BM-44-OP_VR3EDYHT1RJ747006_identificacao_telecarregamento_familia-n-calculador.pdf,2026-04-27_VR3EDYHT1RJ747006_familia-n-calculador_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,U1218; P119F; U1F1A 08; P2A00,Sim,Permanente,dentificação inválido,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,d1e892eb7bbd2985_2026-04-27_VR3EDYHT1RJ747006_informacoes-lubrificacao-motor_4.pdf,sim,4,BM-44-OP,VR3EDYHT1RJ747006,,,2026-04-27,10:29:31,2026-04-27 10:29:31,PSA-DIAG/Stellantis,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-27_BM-44-OP_VR3EDYHT1RJ747006_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-27_VR3EDYHT1RJ747006_informacoes-lubrificacao-motor_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,12.688,,,,,,,,,,
validado,b4ce50f332a1ca58_2026-04-27_VR3EDYHT1RJ747006_identificacao_2.pdf,sim,6,BM-44-OP,VR3EDYHT1RJ747006,,,2026-04-27,10:30:09,2026-04-27 10:30:09,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-27_BM-44-OP_VR3EDYHT1RJ747006_identificacao_telecarregamento_identificacao.pdf,2026-04-27_VR3EDYHT1RJ747006_identificacao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,255.255,144.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,d42d7b2bf8b1f6cf_2026-04-27_VR3EDYHT1RJ747006_informacoes-manutencao_3.pdf,sim,8,BM-44-OP,VR3EDYHT1RJ747006,,,2026-04-27,10:31:16,2026-04-27 10:31:16,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-27_BM-44-OP_VR3EDYHT1RJ747006_manutencao_informacoes-manutencao.pdf,2026-04-27_VR3EDYHT1RJ747006_informacoes-manutencao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,,,,,,,,
validado,fafab33f2e3854c9_2026-04-27_VR3EDYHT1RJ747006_parametros-de-manutencao-recuperados-do-veiculo_2.pdf,sim,10,BM-44-OP,VR3EDYHT1RJ747006,,,2026-04-27,10:32:34,2026-04-27 10:32:34,PSA-DIAG/Stellantis,parametrizacao_manutencao,parametros de manutencao recuperados do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-27_BM-44-OP_VR3EDYHT1RJ747006_parametrizacao_manutencao_parametros-de-manutencao-recuperados-do-veiculo.pdf,2026-04-27_VR3EDYHT1RJ747006_parametros-de-manutencao-recuperados-do-veiculo_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,,,,,,,,
validado,848ed04d77fd9d0a_2026-04-27_VR3EDYHT1RJ747006_familia-n-calculador_3.pdf,sim,12,BM-44-OP,VR3EDYHT1RJ747006,,,2026-04-27,10:35:38,2026-04-27 10:35:38,PSA-DIAG/Stellantis,identificacao_telecarregamento,familia n calculador | codigos: U1F00 00,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-27_BM-44-OP_VR3EDYHT1RJ747006_identificacao_telecarregamento_familia-n-calculador_1.pdf,2026-04-27_VR3EDYHT1RJ747006_familia-n-calculador_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,U1F00 00,Sim,Permanente,Ausente,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,07f5a04b9092c163_2026-04-27_VR3EDYHT1RJ747006_informacoes-manutencao_4.pdf,sim,14,BM-44-OP,VR3EDYHT1RJ747006,,,2026-04-27,10:40:28,2026-04-27 10:40:28,PSA-DIAG/Stellantis,manutencao,informacoes manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-27_BM-44-OP_VR3EDYHT1RJ747006_manutencao_informacoes-manutencao_1.pdf,2026-04-27_VR3EDYHT1RJ747006_informacoes-manutencao_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,,,,,,,,
validado,48b4273d923b96b3_2026-04-27_VR3EDYHT1RJ747006_informacoes-lubrificacao-motor_3.pdf,sim,16,BM-44-OP,VR3EDYHT1RJ747006,,,2026-04-27,10:41:17,2026-04-27 10:41:17,PSA-DIAG/Stellantis,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-27_BM-44-OP_VR3EDYHT1RJ747006_lubrificacao_motor_informacoes-lubrificacao-motor_1.pdf,2026-04-27_VR3EDYHT1RJ747006_informacoes-lubrificacao-motor_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,4a37d55486157381_2026-04-20_VR3EDYHT3RJ968624_relatorio-de-diagnostico-do-veiculo_2.pdf,sim,2,BQ-31-IP,VR3EDYHT3RJ968624,,,2026-04-20,,2026-04-20,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_BQ-31-IP_VR3EDYHT3RJ968624_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-04-20_VR3EDYHT3RJ968624_relatorio-de-diagnostico-do-veiculo_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,4a37d55486157381_2026-04-20_VR3EDYHT3RJ968624_relatorio-de-diagnostico-do-veiculo_3.pdf,sim,3,BQ-31-IP,VR3EDYHT3RJ968624,,,2026-04-20,,2026-04-20,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_BQ-31-IP_VR3EDYHT3RJ968624_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-04-20_VR3EDYHT3RJ968624_relatorio-de-diagnostico-do-veiculo_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,4a37d55486157381_2026-04-20_VR3EDYHT3RJ968624_relatorio-de-diagnostico-do-veiculo_4.pdf,sim,4,BQ-31-IP,VR3EDYHT3RJ968624,,,2026-04-20,,2026-04-20,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_BQ-31-IP_VR3EDYHT3RJ968624_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-04-20_VR3EDYHT3RJ968624_relatorio-de-diagnostico-do-veiculo_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,fe9886ba34725b19_2026-04-20_VR3EDYHT3RJ968624_informacoes-lubrificacao-motor_3.pdf,sim,6,BQ-31-IP,VR3EDYHT3RJ968624,,,2026-04-20,,2026-04-20,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_BQ-31-IP_VR3EDYHT3RJ968624_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-20_VR3EDYHT3RJ968624_informacoes-lubrificacao-motor_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,fe9886ba34725b19_2026-04-20_VR3EDYHT3RJ968624_informacoes-lubrificacao-motor_5.pdf,sim,7,BQ-31-IP,VR3EDYHT3RJ968624,,,2026-04-20,,2026-04-20,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_BQ-31-IP_VR3EDYHT3RJ968624_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-20_VR3EDYHT3RJ968624_informacoes-lubrificacao-motor_5.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,fe9886ba34725b19_2026-04-20_VR3EDYHT3RJ968624_informacoes-lubrificacao-motor_7.pdf,sim,8,BQ-31-IP,VR3EDYHT3RJ968624,,,2026-04-20,,2026-04-20,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_BQ-31-IP_VR3EDYHT3RJ968624_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-20_VR3EDYHT3RJ968624_informacoes-lubrificacao-motor_7.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,ea024ce57ccf244e_2026-04-20_VR3EDYHT3RJ968624_informacoes-de-manutencao_2.pdf,sim,10,BQ-31-IP,VR3EDYHT3RJ968624,,,2026-04-20,,2026-04-20,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_BQ-31-IP_VR3EDYHT3RJ968624_manutencao_informacoes-de-manutencao.pdf,2026-04-20_VR3EDYHT3RJ968624_informacoes-de-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,ea024ce57ccf244e_2026-04-20_VR3EDYHT3RJ968624_informacoes-de-manutencao_3.pdf,sim,11,BQ-31-IP,VR3EDYHT3RJ968624,,,2026-04-20,,2026-04-20,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_BQ-31-IP_VR3EDYHT3RJ968624_manutencao_informacoes-de-manutencao.pdf,2026-04-20_VR3EDYHT3RJ968624_informacoes-de-manutencao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,ea024ce57ccf244e_2026-04-20_VR3EDYHT3RJ968624_informacoes-de-manutencao_4.pdf,sim,12,BQ-31-IP,VR3EDYHT3RJ968624,,,2026-04-20,,2026-04-20,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_BQ-31-IP_VR3EDYHT3RJ968624_manutencao_informacoes-de-manutencao.pdf,2026-04-20_VR3EDYHT3RJ968624_informacoes-de-manutencao_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,61ddea9d5a221eae_2026-04-20_VR3EDYHT3RJ968624_familia-n-calculador_2.pdf,sim,14,BQ-31-IP,VR3EDYHT3RJ968624,,,2026-04-20,14:15:58,2026-04-20 14:15:58,PSA-DIAG/Stellantis,identificacao_telecarregamento,familia n calculador | codigos: U1F05 12; U1F1A 08; P2A00 64; U1218 81; U1F03,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_BQ-31-IP_VR3EDYHT3RJ968624_identificacao_telecarregamento_familia-n-calculador.pdf,2026-04-20_VR3EDYHT3RJ968624_familia-n-calculador_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:28,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,U1F05 12; U1F1A 08; P2A00 64; U1218 81; U1F03,Sim,Permanente,do defeitoAmplitude do sinal demasiado fraco,,Prioridade alta: diagnosticar defeitos permanentes/críticos
